sentence,label
"['17', 'Maer', 'de', 'vijf', 'mannen', ',', 'die', 'gegaen', 'waren', 'om', 'het', 'lant', 'te', 'verspieden', ',', 'gingen', 'op', ',', 'quamen', 'daer', 'henen', 'in', ',', 'namen', 'wech', 'het', '18', 'Als', '19', 'Ende', 'sy', 'seyden', 'tot', 'hem', ';', 'Swijght', ',', '20', 'Doe', 'wert', 'het', '21', 'Alsoo', 'keerden', 'sy', 'hen', ',', 'ende', 'togen', 'voort', ':', 'ende', 'sy', 'stelden', 'de', 'kinderkens', ',', 'ende', 'het', 'vee', ',', 'ende', 'de', '22', 'Als', 'sy', 'nu', 'verre', 'van', 'Michas', 'huys', 'gekomen', 'waren', ',', 'soo', 'werden', 'de', 'mannen', ',', '23', 'Ende', 'sy', 'riepen', 'de', 'kinderen', 'Dan', 'na', ';', 'dewelcke', 'hare', 'aengesichten', 'omkeerden', ',', 'ende', 'seyden', 'tot', 'Micha', ';', 'wat', 'is', 'u', ',', 'dat', 'ghy', 'by', 'een', 'geroepen', 'zijt', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['En', 'of', 'haer', 'maeghden', 'slaen', ',', 'en', 'op', 'den', 'vogel', 'kijven', ',', 'En', 'soucken', 'met', 'gebaer', 'den', 'arent', 'vvech', 'te', 'drijven', ',', 'Noch', 'grijpt', 'hy', 'veerdigh', 'toe', ',', 'en', 'met', 'een', 'snellen', 'vlucht', ',', 'Soo', 'svviert', 'hy', 'met', 'den', 'roof', 'tot', 'boven', 'in', 'de', 'lucht', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'dit', 'opzigt', 'nu', 'mogen', 'wij', 'zeggen', 'dat', 'zoowel', 'de', 'Heer', 'van', 'Rees', 'als', 'de', 'Heer', 'Fruin', 'heeft', 'geschreven', 'zonder', 'om', 'te', 'zien', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'afstand', 'van', 'de', 'monding', 'van', 'het', 'voorgaande', 'stuk', 'tot', 'aan', 'de', 'hoofden', 'van', 'de', 'voorspanpaarden', 'van', 'het', 'volgende', 'stuk', 'is', '4', 'pas', ',', 'tenzij', 'de', 'bediening', 'achter', 'het', 'stuk', 'marcheert', ',', 'dat', 'dikwijls', 'voorkomt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Myn', 'heer', ',', 'hier', 'is', 'Tabak', 'en', 'pypen', ';', 'Daer', 'staet', 'het', 'vuur', '.']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ik', 'quam', 'zeer', 'jonk', 'ten', 'Hoof', ',', 'maer', 'bleef', 'niet', 'zoo', 'k', 'er', 'quam', ',', 'Ik', 'was', 'in', 'al', 'mijn', 'doen', 'als', 'een', 'onnozel', 'lam', ',', 'Ik', 'was', 'oprecht', ',', 'en', 'slecht', ',', 'maer', 'ach', '!', 't', 'verkeerde', 'vaerdig', ',', 'Want', 'die', 'ten', 'Hove', 'leefd', ',', 'word', 'met', 'het', 'Hof', 'eenaerdig', ',', 'Boosachtig', 'wierd', 'mijn', 'hert', ',', 'bedrieglijk', 'mijne', 'grond', ',', 'Geveynsdelijk', 'mijn', 'tong', ',', 'en', 'dubbeld', 'mijne', 'mond', ';', 'Ootmoedig', 'was', 'ik', 'eerst', 'door', 'schaemte', 'neer', 'geslagen', ',', 'Daer', 'na', 'brocht', 'my', 'het', 'Hof', 'tot', 'eygen', 'wel', 'behagen', ';', 'k', 'was', 'machtig', 'en', 'geschikt', ',', 'maer', 'viel', 'door', 'overdaed', ';', 'Ik', 'scheyde', 'van', 'het', 'goed', ',', 'en', 'keerde', 'tot', 'het', 'quaed', ';', 'Ik', 'leerden', 'dertel', 'zijn', ',', 'met', 'grooten', 'grootsheyd', 'plegen', ';', 'Mijn', 'meerder', 'eerden', 'ik', ',', 'mijn', 'minder', 'viel', 'ik', 'tegen', ';', 'De', 'staet', 'zucht', 'dreef', 'my', 'aen', 'na', 'Hoofsche', 'eer', 'te', 'staen', ',', 'Ia', ',', 'daer', 'en', 'mocht', 'met', 'my', 'nauw', 'yemand', 'ommegaen', ';', 'Te', 'vooren', 'had', 'ik', 'God', 'den', 'Heer', 'altijd', 'voor', 'oogen', ',', 'Maer', 't', 'Hof', 'en', 'wild', 'in', 'my', 'die', 'oeff', 'ning', 'niet', 'gedogen', ';', 'Ik', 'hielt', 'wel', 'rekening', 'in', 't', 'tijdelijke', 'goed', ',', 'Maer', 'zelden', 'heb', 'ik', 'daer', 'gerekend', 'in', 't', 'gemoed', ';', 'Vaek', 'zocht', 'ik', 'uyt', 'een', 'lust', 'in', 'aerdsche', 'schat', 'te', 'spelen', ',', 'Maer', 'zelden', 'om', 'van', 'dien', 'den', 'armen', 'meê', 'te', 'delen', ';', 'Ik', 'zocht', 'begeerlijkheyd', 'alleenig', 'te', 'voldoen', ',', 'Om', 'dat', 'staet', 'zuchtig', 'hert', 'in', 'die', 'begeert', 'te', 'voên', ';', 'k', 'Hield', 'rekening', 'in', 'tijd', ',', 'niet', 'om', 'in', 'deugd', 'te', 'leven', ',', 'Maer', ',', 'om', 'dat', 'my', 'de', 'tijd', 'zou', 'mogen', 'wellust', 'geven', ';', 'k', 'Hield', 'rekening', 'met', 'die', ',', 'die', 'schuldig', 'was', 'aen', 'my', ',', 'En', 'ging', 'den', 'armen', 'mensch', 'in', 'zijnen', 'noot', 'verby', ';', 'k', 'Hield', 'rekening', ',', 'dat', 'my', 'te', 'wil', ',', 'mijn', 'dienaers', 'dienden', ',', 'En', 'niet', 'hoe', 'dat', 'ik', 'zou', 'bedienen', 'Godes', 'vrienden', ';', 'k', 'Hield', 'rekening', ',', 'dat', 'men', 'my', 'dienden', 'wel', 'te', 'pas', ',', 'En', 'niet', 'hoe', 'veele', 'dienst', 'ik', 'Gode', 'schuldig', 'was', ';', 'k', 'Hield', 'scherpe', 'rekening', ',', 'om', 't', 'leven', 'lang', 'te', 'hoeden', ',', 'En', 'niet', 'om', 'dat', ',', 'helaes', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'overgang', ',', 'van', 'twyfeling', 'en', 'sterken', 'tegenstand', 'tot', 'toestem', 'ming', 'en', 'volkomen', 'overtuiging', ',', 'is', 'somtyds', 'vreemd', 'en', 'zonderling', ';', 'en', 'dat', 'te', 'meer', ',', 'omdat', 'voorhout', 'ook', 'nog', 'ter', 'gelyker', 'tyd', 'over', 'de', 'voornaamste', 'geschilpunten', 'met', 'Protestantsche', 'Leeraaren', 'geraadpleegd', ',', 'en', 'daaromtrent', 'zelfs', ',', 'met', 'dezen', 'en', 'genen', 'van', 'zyne', 'Protestantsche', 'vrienden', ',', 'eene', 'vertrouwde', 'briefwisseling', 'gehouden', 'heeft', ',', 'waaruit', 'hy', ',', 'volgends', 't', 'geen', 'daarvan', 'in', 'deze', 'Verantwoording', 'is', 'medegedeeld', ',', 'ten', 'minsten', 'nu', 'en', 'dan', ',', 'want', 'men', 'kan', 'niet', 'zeggen', ',', 'dat', 'hy', 'by', 'allen', 'altyd', 'even', 'goed', 'te', 'regt', 'geraakt', 'is', ',', 'vry', 'wat', 'stof', 'tot', 'nadenken', ',', 'over', 'den', 'onvoldoenden', 'redeneertrant', 'van', 'schouten', ',', 'had', 'kunnen', 'krygen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Op', 'den', 'grond', 'des', 'vats', 'vindt', 'men', 'de', 'hef', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['dees', 'zaak', 'is', 'vol', 'gevaar', ',', 'nadien', 'Popil', 't', 'Oproerig', 'graauw', 'heeft', 'op', 'zyn', 'handt', ',', 'en', 'waar', 'hy', 'wil', 'Die', 'Hydra', 'met', 'zich', 'sleept', ',', 't', 'zyn', 'ysselyke', 'tanden', 'Daar', 'dat', 'gedrogt', 'meê', 'dreigt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['8', 'Daer', 'toe', 'doodden', 'sy', 'boven', 'hare', 'verslagene', ',', 'de', '9', 'Maer', 'de', 'kinderen', 'Israëls', 'namen', 'de', 'wijven', 'der', 'Midianiten', ',', 'ende', 'hare', 'kinderkens', 'gevangen', ':', 'sy', 'roofden', 'oock', 'alle', 'hare', 'beesten', ',', 'ende', 'al', 'haer', 'vee', ',', 'ende', 'al', 'haer', 'vermogen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['Wat', 'dunckt', 'u', 'van', 'dien', 'haen', '?']","[0, 0, 0, 0, 0, 1, 0]"
"['Op', 'deze', 'rondgevoerd', ',', 'zien', 'wij', 'nu', 'digte', 'houtwallen', ',', 'dan', 'een', 'open', ':', 'hier', 'het', 'geboomte', 'schilderachtig', 'tegen', 'de', 'duinen', 'opklimmen', ',', 'dáár', 'met', 'abeelen', 'en', 'berkenstammen', 'aardig', 'in', 'het', 'watervlak', 'zich', 'spiegelen', ',', 'ginds', 'met', 'donker', 'loof', 'bevallig', 'tegen', 'het', 'goud', 'der', 'akkervelden', 'of', 'het', 'malsche', 'klaver', 'groen', 'der', 'weiden', 'afsteken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ga', 'dus', ',', 'sprak', 'ik', ',', 'getrouwe', 'slavin', ',', 'bespied', 'hare', 'treden', ';', 'Ga', ',', 'vermeld', 'mij', 'haar', 'lof', ',', 'vermeld', 'mij', 'de', 'wijkplaats', 'der', 'hinde', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Eau', 'de', 'harquebusade', ',', 'om', 'te', 'laten', 'ruiken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'eenige', 'middel', 'tegen', 'dit', 'kwaad', 'is', 'dat', 'men', 'het', 'voorkome', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['5e', 'dr', '.', 'Op', 'nieus', 'verrijkt', 'met', 'een', 'Bijvoegsel', 'van', 'Muzyk', ',', 'nooit', 'voor', 'dezen', 'gedrukt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Hij', 'kon', 'even', 'goed', 'den', 'ratelenden', 'donder', 'en', 'het', 'gebrul', 'der', 'leeuwen', 'nabootsen', ',', 'als', 'de', 'teedere', 'toonen', 'van', 'den', 'nachtegaal', ';', 'ook', 'was', ',', 'zoo', 'lang', 'dawoed', 'leefde', ',', 'geen', 'toonkunstenaar', 'of', 'zanger', 'in', 'gansch', 'Israël', 'te', 'vinden', ',', 'dewijl', 'niemand', ',', 'die', 'hem', 'eenmaal', 'gehoord', 'had', ',', 'immer', 'meer', 'in', 'iets', 'anders', 'vermaak', 'kon', 'scheppen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wel', 'Neen', ',', 'een', 'paar', 'violen', 'scheiden', 'ze', 'van', 'elkander', ';', 'de', 'muziek', 'verzacht', 'hun', 'gemoed', '.']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Uitvoeriger', 'behandeld', 'dan', 'de', 'lijst', 'van', 'den', 'Gelderschen', 'Volks', 'Almanak', 'gedoogde', 'dit', 'de', 'Betuwsche', 'Novellen', 'te', 'doen', ',', 'hebben', 'zij', 'met', 'deze', 'gemeens', ',', 'dat', 'zij', 'ons', 'geheel', 'onder', 'wat', 'wij', 'aanmatigend', 'genoeg', 'boerenmenschen', 'noemen', 'verplaatsen', ',', 'verdienen', 'zij', 'eene', 'tweede', 'uitgave', 'boven', 'deze', ',', 'dewijl', 'elk', 'der', 'drie', 'vertellingen', 'door', 'eene', 'hoofdgedachte', 'wordt', 'beheerscht', ',', 'die', 'ge', 'hoort', 'aangeven', ',', 'die', 'ge', 'ziet', 'uitwerken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Na', 'zich', 'vervolgens', 'met', 'der', 'woon', 'te', 'Lingen', 'gevestigd', 'te', 'hebben', ',', 'werd', 'hij', 'aldaar', 'in', '1802', 'tot', 'hoogleeraar', 'in', 'de', 'letteren', 'en', 'oudheden', 'aan', 'de', 'Illustre', 'school', 'en', 'tevens', 'rector', 'der', 'Latijnsche', 'scholen', 'aangesteld', ',', 'welke', 'beide', 'bedieningen', 'hij', 'tot', 'de', 'opheffing', 'der', 'eerstgenoemde', 'school', 'in', '1820', 'heeft', 'waargenomen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['T', 'Samen', 'spraak', 'Toon', ',', 'Belle', 'iris', '.']","[0, 0, 0, 0, 0, 3, 4, 0]"
"['En', 'hy', 'verdeelde', 'zich', 'tegen', 'hen', 'des', 'nachts', ',', 'hy', 'en', 'zijne', 'knechten', ',', 'en', 'sloeg', 'ze', ':', 'en', 'hy', 'jaagde', 'ze', 'na', 'tot', 'Hoba', 'toe', ',', 'welke', 'is', 'ter', 'linkerhand', 'van', 'Damascus', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zel', 'ik', 'je', 'verslaen', ',', 'dat', 'je', 'den', 'Aerend', 'van', 'Suipitaer', 'zelt', 'zien', 'en', 'hooren', ',', 'Spreekende', 'of', 't', 'ien', 'leevendig', 'mensk', 'waer', ';', 'beneffens', 'den', 'Draek', ',', 'Pikton', 'genaemd', ',', 'die', 'zyn', 'snaeter', 'zel', 'roeren', ',', 'as', 'Lobbetje', 'Labbekaek', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ware', 'toch', 'in', 'hetgeen', 'men', 'over', 'percussie', 'en', 'auscultatie', ',', 'met', 'naauwkeurigheid', ',', 'maar', 'niet', 'overal', 'even', 'duidelijk', ',', 'uit', 'Fransche', 'schrijvers', 'bijeengebragt', 'vindt', ',', 'de', 'arbeid', 'van', 'des', 'schrijvers', 'landgenooten', ',', 'zehetmaijer', 'en', 'skoda', ',', 'vooral', 'de', 'natuurkundige', 'verklaringen', 'van', 'den', 'laatstgenoemden', ',', 'niet', 'veronachtzaamd', ',', 'wij', 'zouden', 'verschoond', 'zijn', 'gebleven', 'van', 'dergelijke', 'onverklaarbare', 'plaatsen', ',', 'die', 'een', 'struikelblok', 'zijn', 'voor', 'den', 'toelichtenden', 'vertaler', ',', 'als', 'D', '.', 'I', ',', 'p', '.', '86', ':', 'wanneer', 'een', 'longlap', '!', ',', 'zooals', 'becquerel', 'zich', 'uitdrukt', ',', 'zich', 'reeds', 'in', 'den', '2den', 'graad', 'liever', 'tijdperk', 'van', 'ontsteking', 'bevindt', ',', 'zou', 'een', 'jong', 'geneeskundige', 'den', 'toon', 'zelfs', 'helder', 'kunnen', 'vinden', 'bij', 'gebrek', 'aan', 'oefening', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zwolse', 'persik', 'is', 'van', 'vele', 'soorten', ',', 'maar', 'deurgaans', 'in', 'dubbelde', 'en', 'gemene', 'onderscheiden', ':', 'maar', 'de', 'eerste', 'zyn', 'de', 'beste', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['bl', '.', '277', ';', 'Boon', 'van', 'Engelandt', ',', 'Ged', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
"['Slingren', 'zich', 'om', 'd', 'ouden', 'olmboom', ',', 'Die', ',', 'vermolmend', ',', 'groent', 'noch', 'leeft', ',', 'Maar', 'aan', 't', 'spigtig', 'klimmend', 'loover', ',', 'Na', 'zijn', 'dood', ',', 'nog', 'steunsel', 'geeft', '.']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Vooral', 'munt', 'de', 'Heer', 'van', 'Haastert', 'uit', ',', 'in', 'het', 'zagt', 'schilderen', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Turbith', 'of', 'turpethum', ',', 'vreemde', 'purgeerende', 'Heemst', '.']","[3, 0, 0, 0, 0, 0, 3, 0]"
"['Naar', 'het', 'Hoogd', '.']","[0, 0, 0, 0]"
"[',', 'langer', 'maken', ':', 'eenen', 'rok', 'lengen', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['Menigeen', ',', 'zoo', 'besluit', 'Kraus', 'zijn', 'belangrijk', 'opstel', ',', 'is', 'over', 'deze', 'uitkomst', 'wellicht', 'even', 'zoo', 'verbaasd', 'als', 'ik', 'zelf', 'geweest', 'ben', '.', 'Het', 'klinkt', 'inderdaad', 'haast', 'fabelachtig', ',', 'dat', 'de', 'groene', 'plantendeelen', 'op', 'het', 'oogenblik', ',', 'dat', 'zij', 'door', 'een', 'lichtstraal', 'getroffen', 'worden', ',', 'met', 'zulk', 'eene', 'kracht', 'zetmeel', 'zouden', 'vormen', 'als', 'gevolg', 'der', 'assimilatie', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wat', 'moet', 'gij', 'hebben', '?']","[0, 0, 0, 0, 0]"
"['Dat', 'wil', 'zeggen', ',', 'ergens', 'daar', 'hy', 'niet', 'bedreven', 'is', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Dit', 'is', 'zonder', 'twijfel', 'een', 'fout', 'van', 'het', 'Zendelinggenootschap', ',', 'en', 'een', 'zeer', 'verderfelijke', 'fout', 'ook', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Reeds', 'lang', 'verwonderde', 'het', 'ons', ',', 'dat', 'de', 'uitmuntende', 'Idéën', 'van', 'heeren', ',', 'deze', 'schatkamer', 'van', 'gewigtige', 'uitkomsten', 'voor', 'den', 'meer', 'dan', 'oppervlakkigen', 'beoefenaar', 'der', 'oude', 'Geschiedenis', ',', 'nog', 'niet', 'uit', 'het', 'Hoogduitsch', 'vertaald', 'zijn', ',', 'daar', 'men', 'die', 'eer', 'zoo', 'het', 'eene', 'eer', 'is', 'toch', 'aan', 'de', 'ergste', 'prullen', 'bewijst', ',', 'die', 'niet', 'geschikt', 'zijn', ',', 'dan', 'om', 'den', 'tijd', 'te', 'vermoorden', ',', 'en', 'wij', 'b', '.', 'v', '.', 'een', 'geheelen', 'stapel', 'Werelden', 'voor', 'ons', 'hebben', 'liggen', ',', 'door', 'het', 'vruchtbare', 'brein', 'van', 'Duitsche', 'Scheppers', 'elk', 'op', 'zijne', 'wijze', 'voortgebragt', ';', 'Werelden', ',', 'die', 'wel', 'ligt', 'en', 'digt', 'zijn', 'opgetrokken', ',', 'maar', 'er', 'ook', 'zoo', 'verward', 'en', 'chaotisch', 'uitzien', ',', 'dat', 'wij', 'ons', 'al', 'zuchtend', 'de', 'moeite', 'voorstellen', ',', 'die', 'te', 'moeten', 'doorworstelen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['s', 'Nanoens', 'sijn', 'mede', 'derwaerts', 'aengevoert', 'noch', 'twee', 'sware', 'stucken', 'canon', ',', 'werdende', 'ider', 'getrocken', 'door', '18', 'paerden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['t', 'Was', 'op', 'de', 'dorre', 'somen', 'Van', 'd', 'Oceaanse', 'stromen', ',', 'In', 'tgoudrijk', 'Africa', ',', 'Benoorden', 'Phoebi', 'paden', ',', 'Op', 'd', 'hoogte', 'van', 'vijf', 'graden', 'Sloeg', 'hy', 'sijn', 'Beesjes', 'gá', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['41', '42', 'Ende', 'si', 'hebben', 'hem', 'ghebrocht', 'een', 'stuck', 'van', 'eenen', 'ghebraden', 'visch', ',', 'ende', 'wat', 'van', 'honich', 'raten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"[':', 'kweappel', ':', 'ik', 'zal', 'u', 'graeuwe', 'queappels', 'plukken', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
